,ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
4003,32540825,16260,16695,13116.60211,59,BAT2078974,17.45076854,E,D5,MORTGAGE,47430.96107,Verified,n,Car financing,21.68496409,1,0,9,0,27517,39.07702584,23,f,2545.182018,0.127714173,4.412839632,0.671647565,0,INDIVIDUAL,151,0,35,137451,23086,0
4004,6554471,21434,16318,9607.139406,58,BAT5811547,5.683921204,C,B1,OWN,65938.03038,Not Verified,n,Debt consolidation,15.87784961,0,0,13,0,1227,55.00463359,17,f,203.7486763,0.068441596,1.752829051,0.7353440090000001,0,INDIVIDUAL,109,0,34,101759,1792,0
4005,63219629,29181,10249,6070.842815999999,58,BAT2333412,9.716198157,C,D4,MORTGAGE,61708.90345,Verified,n,Credit card refinancing,24.25783119,0,0,18,0,2672,65.78611174,31,f,513.1143404000001,0.011527895,0.873939913,0.880822048,0,INDIVIDUAL,57,0,35,116993,37957,0
4006,6895973,1967,11503,12589.082,59,BAT5714674,6.830727356000001,D,E1,RENT,106434.5936,Verified,n,Credit card refinancing,30.92471805,1,0,8,1,2949,44.49439009,7,f,4635.974754999999,0.032210624,2.740362897,0.983125851,0,INDIVIDUAL,76,0,45,198617,11708,1
4007,67253680,15552,15132,33299.22253,58,BAT2558388,8.589019009,B,B1,RENT,49584.87052,Not Verified,n,Debt consolidation,13.36821273,1,1,10,0,2664,60.76941102,20,f,1714.3096329999998,0.035239887,2.280392163,0.345536492,0,INDIVIDUAL,59,0,36,132109,4985,0
4008,49326829,10220,10420,15265.29269,59,BAT2136391,9.634431206,D,E1,MORTGAGE,103004.3222,Verified,n,Debt consolidation,13.78038849,0,0,7,0,14210,20.96291275,14,w,1091.677902,0.019193035,2.062384679,0.8418040040000001,0,INDIVIDUAL,118,0,27,189006,27016,0
4009,16301773,20060,6632,6713.377316,59,BAT3865626,13.14717168,D,E3,RENT,56222.79443,Verified,n,Credit card refinancing,26.85922821,0,0,10,0,4923,50.42094357,16,w,134.860569,0.041744522,6.349066655,1.221900837,0,INDIVIDUAL,91,0,46,55059,22678,0
4010,34139059,13736,28798,9272.08281,59,BAT5629144,10.33879343,A,F2,RENT,45527.34975,Source Verified,n,Debt consolidation,32.07674235,0,0,9,0,6612,61.84649422,11,f,1602.126092,0.074394081,1.331531187,0.545342511,0,INDIVIDUAL,5,0,28,125860,10452,0
4011,6264261,22445,32081,12060.89132,59,BAT3873588,15.59124488,C,B2,MORTGAGE,36520.57686,Source Verified,n,Credit card refinancing,27.78545761,0,1,14,0,9433,66.27457874,12,f,868.1255765000001,0.010462454,4.142719018999999,0.731804835,0,INDIVIDUAL,67,0,39,107512,15970,0
4012,5674057,20325,8991,11767.63748,58,BAT3461431,12.77003272,E,F4,RENT,67559.36108,Not Verified,n,Credit card refinancing,26.80673022,1,0,10,0,14201,22.78441772,10,f,315.2473593,0.043449644,1.673427108,1.33195057,0,INDIVIDUAL,10,0,27,137305,8659,0
4013,18656891,32552,6804,6201.010553,58,BAT2803411,7.009697459,B,A2,RENT,38124.9587,Source Verified,n,Credit card refinancing,12.72110231,0,0,9,0,5678,77.82252176,4,w,1165.279394,0.00796586,10.69929943,1.014674223,0,INDIVIDUAL,72,0,322,51814,29989,0
4014,9354478,16765,22565,30238.2928,58,BAT4136152,15.29980931,B,A5,RENT,80376.98451000001,Not Verified,n,Credit card refinancing,24.7065358,0,0,12,0,4453,50.07058598,28,w,30.39776058,0.01274405,5.235060194,1.146514318,0,INDIVIDUAL,110,0,32,109607,21674,0
4015,50301489,32239,6957,11216.48329,59,BAT4271519,16.40089764,B,G2,MORTGAGE,148602.3678,Not Verified,n,Debt consolidation,28.22575195,0,0,11,0,1991,86.92112313,25,w,752.1422199,0.017994886,5.384100038,0.700822278,0,INDIVIDUAL,67,0,46,181098,50668,0
4016,48565511,5715,8829,10208.1516,58,BAT5849876,8.282226247999999,D,A4,OWN,85626.51432999999,Source Verified,n,Credit card refinancing,36.00521982,0,0,24,0,4895,55.99198562,18,w,3509.276111,0.019697548,7.462690642999999,1.263804294,0,INDIVIDUAL,13,0,15,327714,28707,0
4017,52105340,15850,9114,15528.55534,59,BAT2078974,10.14135259,B,A5,RENT,50307.50147,Verified,n,Credit Card Payoff,28.41717163,0,0,10,0,3224,42.68127056,15,w,64.87927075,0.008551817,8.049103191,1.074676538,0,INDIVIDUAL,149,0,49,52621,17768,0
4018,35636925,26437,13756,10364.40314,59,BAT5525466,18.03465591,D,B3,MORTGAGE,52754.69204,Source Verified,n,Credit card refinancing,20.62407598,0,0,33,0,5763,56.88928734,20,w,1506.564949,0.006078349,3.986761482,0.468540579,0,INDIVIDUAL,86,0,29,122884,62073,0
4019,20566041,29993,13444,13253.36727,59,BAT2575549,8.959845815,A,G4,MORTGAGE,67565.25899,Source Verified,n,Credit card refinancing,19.77652217,0,0,16,0,6174,39.56582569,6,w,1657.3382279999998,0.0058425269999999,10.06827449,0.907005032,0,INDIVIDUAL,9,0,10,27927,3897,0
4020,2368535,20242,21306,21750.80751,59,BAT4136152,13.40261344,C,B3,MORTGAGE,43314.14315,Source Verified,n,Credit card refinancing,32.96043492,0,0,11,0,3466,27.45548282,11,w,380.3816013,0.007834599,3.443827185,1.085964733,0,INDIVIDUAL,91,0,48,41627,16171,0
4021,7231996,20458,11540,14868.21006,59,BAT3865626,15.57582418,C,A4,MORTGAGE,72304.82943,Verified,n,Credit card refinancing,15.23682453,2,0,13,0,7335,55.88024254,20,w,652.3242157000001,0.068886134,0.269189035,0.627716399,0,INDIVIDUAL,35,0,39,74392,21591,0
4022,8955669,9744,31888,22520.71285,58,BAT1766061,15.73058773,C,D2,RENT,72043.56567000001,Not Verified,n,Debt consolidation,35.29175145,2,0,12,0,3491,85.02765433,18,f,740.388675,0.083466822,1.877250751,1.135054546,0,INDIVIDUAL,74,0,48,61076,13923,0
4023,60278505,11240,15768,33085.04956,58,BAT4271519,9.872319979,A,D3,MORTGAGE,63826.43796,Not Verified,n,Credit card refinancing,18.19790601,1,0,14,0,3981,65.70327517,13,w,4661.678274,0.076565853,3.621396494,1.158115923,0,INDIVIDUAL,87,0,4,53260,43409,0
4024,5945295,14528,19744,11339.6979,59,BAT2575549,17.98527225,B,C1,RENT,30973.01552,Verified,n,Home improvement,14.04096292,1,0,15,0,19040,13.4503253,43,w,1460.247708,0.06346258,0.018156309,0.762327951,0,INDIVIDUAL,74,0,39,155976,29813,0
4025,63188252,19317,9001,33730.9783,59,BAT5811547,14.36444583,D,D5,OWN,76592.79792000001,Not Verified,n,Credit card refinancing,11.60263366,0,0,25,0,2476,50.24991062,14,w,378.0898198,0.012177456,8.332157765,0.573719121,0,INDIVIDUAL,75,0,44,201470,28196,0
4026,1500828,6030,10477,18676.54887,59,BAT2522922,6.518702474,B,C1,RENT,104683.7244,Verified,n,Debt consolidation,30.7479059,0,0,12,0,2678,18.08382396,25,w,5620.785031,0.054726092,3.84583155,1.6024820119999998,0,INDIVIDUAL,106,0,42,39261,15954,0
4027,13109904,12725,6904,16696.13966,58,BAT2333412,5.442875086,B,B5,MORTGAGE,111993.629,Source Verified,n,Credit card refinancing,15.5616256,1,0,32,0,5347,59.13480870000001,24,w,1076.977291,0.002119443,6.853301534,1.157002488,0,INDIVIDUAL,82,0,25,25788,20716,0
4028,63002128,4783,18460,26526.8632,58,BAT4271519,6.460830952999999,E,D2,MORTGAGE,66596.65639,Verified,n,Credit Card Debt,34.46217463,1,0,6,0,6938,49.81110821,22,f,5014.331719,0.016855298,2.70821135,0.215886555,0,INDIVIDUAL,69,0,14,45033,47616,0
4029,54395029,20393,7177,9662.494896,59,BAT1761981,5.413230415,B,C2,MORTGAGE,127543.0536,Source Verified,n,Credit card refinancing,23.07808405,1,1,13,0,18045,51.95891083,10,w,1287.0669,0.028024514,4.175540307,1.244472096,0,INDIVIDUAL,66,0,27,225940,19027,0
4030,53240801,19533,7280,13284.17147,59,BAT5849876,11.33110694,D,A5,MORTGAGE,68113.009,Verified,n,Credit card refinancing,12.05934355,2,0,14,0,5900,15.66024576,22,f,6830.126135,0.007516713,2.394291823,0.133817925,0,INDIVIDUAL,77,0,46,4864,83149,0
4031,20378664,21386,3074,12234.32494,58,BAT2803411,16.57060568,C,C2,MORTGAGE,74627.93675,Verified,n,Credit card refinancing,13.71253542,2,2,9,0,6857,40.49244757,20,f,4381.365582,0.000235485,0.762486397,0.573277293,0,INDIVIDUAL,89,0,21,246264,17595,0
4032,10150477,3138,11732,14825.76393,59,BAT2833642,9.809071026,C,B4,MORTGAGE,138176.2992,Source Verified,n,Home improvement,27.94028319,0,0,10,1,26862,80.61505941,23,f,362.9350128,0.009866077,0.318866183,0.4801341939999999,0,INDIVIDUAL,132,0,29,182098,33835,0
4033,2909242,7150,15960,4071.239773,59,BAT2003848,15.73444954,C,E2,RENT,77230.99312999999,Not Verified,n,Credit card refinancing,9.718113365,0,0,12,0,215,25.06212362,25,f,483.8504987,33.86438957,8.841740622,0.949762285,0,INDIVIDUAL,43,0,10,233361,55358,0
4034,61187599,15086,9078,6108.967101,59,BAT1184694,10.90383817,B,A1,MORTGAGE,71976.38734,Verified,n,Credit card refinancing,23.08734012,0,0,16,0,27492,62.47773338,23,f,1236.701709,0.001370387,1.7825919069999998,0.375946965,0,INDIVIDUAL,132,0,19,172062,35217,1
4035,5492181,16131,10562,22768.75371,59,BAT4694572,15.50629497,B,C4,RENT,119573.942,Source Verified,n,Credit card refinancing,21.17626961,0,0,19,0,18367,33.8297709,29,w,2287.975253,0.114086794,6.461950398,0.370003076,0,INDIVIDUAL,88,0,47,511044,15874,0
4036,3565075,7093,16136,12736.5937,59,BAT1766061,10.88039605,D,A5,RENT,213800.3507,Verified,n,Credit card refinancing,10.24162193,0,1,14,0,1415,50.80706022,8,w,2317.4221030000003,0.01156543,2.25802789,1.200542388,0,INDIVIDUAL,150,0,28,194814,19373,0
4037,6959694,25067,10713,10214.71853,59,BAT1467036,10.26131208,E,B2,RENT,47592.79033,Not Verified,n,Debt consolidation,19.62046179,0,0,10,0,6051,54.32483364,35,f,608.1969821,0.045758648,1.873718688,0.716009887,0,INDIVIDUAL,139,0,34,66956,51084,0
4038,13227851,27816,11157,32881.87232,59,BAT4136152,13.3396104,A,C1,MORTGAGE,50572.63695,Not Verified,n,Credit card refinancing,28.75655232,1,0,16,0,5960,59.28955,9,w,217.8620582,0.0515836009999999,2.3302376280000003,0.3804335679999999,0,INDIVIDUAL,59,0,56,112404,2563,0
4039,63753566,20408,11419,10870.30487,59,BAT1930365,12.69111912,C,A1,MORTGAGE,77723.98359,Verified,n,Other,14.0803983,1,0,7,0,5175,64.33826041,25,f,431.3517398,0.092253354,7.178096224,1.052828906,0,INDIVIDUAL,17,0,28,51737,65304,0
4040,62006354,15231,10951,9146.200228,58,BAT1586599,12.51932703,C,C1,MORTGAGE,42225.14949,Not Verified,n,Debt consolidation,20.14554118,0,1,11,0,684,21.18125886,13,f,1032.7091289999998,0.107803238,1.807387287,0.15259062,0,INDIVIDUAL,101,0,27,67814,11940,1
4041,8894467,33265,33608,11761.1563,59,BAT1586599,9.240326698,B,B5,MORTGAGE,61868.96144,Source Verified,n,Debt consolidation,11.99734583,0,0,14,0,924,60.26401121,12,w,568.3623928,0.036170323,5.454092099,0.8873079290000001,0,INDIVIDUAL,112,0,32,92402,2569,0
4042,20208988,6837,10377,12592.16736,58,BAT1104812,13.61632892,A,C3,MORTGAGE,49087.14324,Not Verified,n,Other,21.42608862,0,0,11,0,927,7.180049687,26,f,734.8173632999999,0.021454155,0.574757142,0.886181023,0,INDIVIDUAL,28,0,17,288726,72335,0
4043,1678269,11773,4659,13255.72628,59,BAT2575549,11.06581178,D,C2,MORTGAGE,55270.62299,Verified,n,Credit card refinancing,13.6852297,0,0,14,0,18316,18.03551518,19,w,1921.978442,0.007636405,6.764316516,0.248436243,0,INDIVIDUAL,34,0,28,472999,18759,0
4044,58675983,17009,10155,8963.287545000001,59,BAT2575549,14.79969921,B,C1,RENT,34017.283639999994,Source Verified,n,Debt consolidation,19.84806896,0,0,14,0,3014,95.53784284,34,w,857.3033506,0.058383055,5.285876774,1.046428813,0,INDIVIDUAL,66,0,18,207897,58909,0
4045,18153792,29843,15272,10572.63273,59,BAT2003848,18.42582192,A,B5,MORTGAGE,90832.70037,Source Verified,n,Credit card refinancing,10.81553944,0,1,17,0,3974,59.82248659,9,w,4889.691969,0.064134397,0.6527273029999999,1.109302077,0,INDIVIDUAL,141,0,39,6695,11636,0
4046,29990813,4938,10364,8525.224564,58,BAT3461431,10.74035999,D,E4,MORTGAGE,74477.01506,Source Verified,n,Credit card refinancing,34.32239028,1,0,12,0,1912,45.01301585,42,w,1331.980077,0.039172628,1.972198938,1.310991726,0,INDIVIDUAL,59,0,47,188042,11858,0
4047,38927026,31193,10915,15891.00251,59,BAT4808022,5.50119372,C,C1,MORTGAGE,70486.09237,Verified,n,Debt consolidation,11.46144139,0,0,13,0,7448,41.56388741,25,f,672.5458397000001,0.05213376,7.841520987999999,0.37400761,0,INDIVIDUAL,32,0,27,539168,40536,1
4048,1663690,6598,24580,34012.4469,59,BAT1467036,11.05088463,C,A5,MORTGAGE,66896.13472999999,Verified,n,Debt Consolidation,6.907016723,0,0,9,0,1754,56.73229920000001,18,f,2047.530439,0.077394722,4.989485441,0.977901711,0,INDIVIDUAL,39,0,4,32458,31261,0
4049,39954432,18263,9351,11160.72847,58,BAT2522922,8.447964614,G,B3,RENT,77805.84091,Not Verified,n,Debt consolidation,8.397580507,0,0,10,0,17083,67.63742821,8,f,752.9178555,0.006222914,4.066278437,1.386458143,0,INDIVIDUAL,25,0,48,114948,8566,0
4050,34044245,20568,14529,4016.140647,59,BAT1586599,18.07571079,A,E2,RENT,130224.7635,Verified,n,Credit card refinancing,32.5432949,0,1,13,0,4350,59.62794695,24,f,3147.0585920000003,26.42617153,0.1904515439999999,0.964221776,0,INDIVIDUAL,47,0,28,304075,53534,0
4051,1458361,6224,6343,10444.66481,59,BAT3193689,10.50616761,C,D5,RENT,77340.08632999999,Verified,n,Debt Consolidation,23.50999491,0,0,10,1,17440,47.95503541,14,w,335.6383382,16.15430964,4.596535968,0.533205125,0,INDIVIDUAL,101,0,36,48867,38767,0
4052,4875517,6139,25557,19603.67938,59,BAT4136152,10.75148196,B,B2,RENT,41559.20994,Source Verified,n,Home improvement,14.70219494,0,0,12,0,9906,64.51219710000001,24,w,7804.467893000001,0.084952416,3.4596763580000003,0.690952586,0,INDIVIDUAL,39,0,31,263059,1698,0
4053,1302821,19474,25740,28515.23688,59,BAT5341619,13.43874841,A,C2,MORTGAGE,44590.12084,Verified,n,Credit card refinancing,13.10360881,0,0,12,1,4293,41.78786879,31,w,3972.445801,0.047050851,0.4853821339999999,1.346080439,0,INDIVIDUAL,73,0,22,45659,40609,0
4054,2835875,31524,7220,9734.955881,58,BAT1586599,12.42468431,C,D2,MORTGAGE,102777.6547,Not Verified,n,Credit card refinancing,21.7824189,0,0,12,0,2145,55.28846719,19,w,3426.386872,0.028136083,5.294999283,1.005241052,0,INDIVIDUAL,77,0,33,134790,48432,1
4055,2815912,14930,6844,11726.43636,59,BAT2833642,13.39376575,F,D3,RENT,57535.815610000005,Source Verified,n,Credit card refinancing,31.73457164,0,0,7,0,3164,46.3700156,17,w,559.1602661000001,0.084847755,2.339460941,0.849296187,0,INDIVIDUAL,14,0,37,338137,6118,0
4056,7534218,33242,9791,25811.06974,58,BAT5489674,8.096663164,B,E2,RENT,78579.22441,Verified,n,Debt consolidation,12.82918523,2,0,11,1,1624,19.49495786,19,w,2586.545699,0.0018266089999999,8.98608211,0.746880995,0,INDIVIDUAL,149,0,24,172104,4956,0
4057,2459534,15498,10723,11569.87625,58,BAT2428731,8.551125016,A,A5,RENT,80030.12925,Verified,n,Debt consolidation,34.14423082,0,0,13,1,611,42.15990248,27,w,6799.989111,0.024917384,0.429436217,1.130512861,0,INDIVIDUAL,41,0,23,182847,21748,0
4058,50831407,29360,8841,32712.36563,59,BAT1586599,12.72859502,B,B4,MORTGAGE,113571.3181,Source Verified,n,Credit card refinance,19.99490933,2,0,9,0,11706,92.44529416,22,w,1941.89216,0.001476212,5.200587885,0.8651315509999999,0,INDIVIDUAL,70,0,293,36180,15826,0
4059,34939986,12782,15438,11701.74134,58,BAT5714674,5.351315282,E,E5,RENT,83460.90073,Verified,n,Debt consolidation,9.585439754,2,0,24,0,27589,19.36037269,14,f,893.1508192,0.041049138,2.454644912,1.020484939,0,INDIVIDUAL,5,0,33,50221,12123,0
4060,48231607,9423,7241,21702.31487,59,BAT4694572,5.895266035,A,B5,RENT,68606.44043999999,Not Verified,n,Debt Consolidation,37.0128039,0,0,10,0,1524,54.71976077,19,f,438.1770744,0.0399413729999999,4.779795905,0.400908447,0,INDIVIDUAL,15,0,20,121767,59737,0
4061,6387205,34874,22266,13339.3724,59,BAT1766061,11.40779383,A,D2,MORTGAGE,151307.0635,Source Verified,n,Debt consolidation,6.269022634,0,0,12,0,2662,54.31530523,12,w,382.775897,0.020465965,0.334814137,0.885637019,0,INDIVIDUAL,40,0,473,43194,8535,0
4062,6895633,13589,26526,10872.36443,59,BAT2558388,6.540467352,C,B3,MORTGAGE,56282.37989,Not Verified,n,Credit card refinancing,35.29528644,0,0,25,0,9578,49.2589209,27,w,412.6746503,0.042556418,0.7314682159999999,0.896782565,0,INDIVIDUAL,73,0,35,540676,5602,0
4063,14699808,29367,8424,21598.38564,59,BAT2803411,9.954628268,B,E3,MORTGAGE,57259.84804,Verified,n,Debt consolidation,20.79683003,0,0,13,0,5551,89.30656051,12,w,108.1740656,0.017184313,3.256470188,0.897568886,0,INDIVIDUAL,114,0,42,211291,34911,0
4064,40899382,15962,12309,21942.28396,58,BAT2833642,20.51984478,C,D5,OWN,59239.08798,Not Verified,n,Credit card refinancing,7.951440063,0,0,11,0,5721,71.48655079,24,f,1162.172164,0.027130851,4.384428808,1.173428744,0,INDIVIDUAL,16,0,39,213925,10822,0
4065,17506664,28971,10059,18998.6614,59,BAT3193689,13.23884272,E,D1,RENT,54694.53917,Source Verified,n,Debt consolidation,15.51686156,0,0,12,0,1893,64.10287101,23,w,6260.627301,0.078734398,1995.368408,0.429156114,0,INDIVIDUAL,106,0,25,99602,41446,0
4066,48572664,17941,16836,12332.15979,59,BAT2252229,7.952471752999999,D,C3,RENT,65476.18707000001,Source Verified,n,Debt consolidation,27.49301317,0,1,21,0,4396,90.12917878,22,f,600.1631957000001,0.074787074,607.4581205000001,0.478532975,0,INDIVIDUAL,109,0,17,371195,6807,0
4067,15024526,20790,9650,30248.56362,59,BAT3193689,9.150242956,C,E3,MORTGAGE,69085.60581000001,Verified,n,Debt consolidation,32.1288799,0,1,20,0,4125,20.63465758,25,f,796.17938,0.0110457919999999,1.538002789,0.882215242,0,INDIVIDUAL,147,0,13,251213,4928,0
4068,34228127,23846,10434,10415.03043,58,BAT2252229,14.436015,F,C3,MORTGAGE,82688.9449,Not Verified,n,Home improvement,19.23794135,0,0,5,0,8116,12.79404194,11,f,52.78261649,13.23386195,0.5416602,0.6975798329999999,0,INDIVIDUAL,145,0,43,41174,12844,0
4069,7444037,18641,28683,9781.865295,59,BAT2558388,10.42399517,D,B2,MORTGAGE,111127.4905,Source Verified,n,Debt consolidation,16.61895164,1,0,14,0,13834,24.01260425,25,w,4602.365879999999,0.017483406,2.051051544,0.5849431660000001,0,INDIVIDUAL,81,0,40,273466,11882,1
4070,11066326,15967,22349,16145.16378,59,BAT5924421,20.80636014,C,A5,MORTGAGE,147318.7829,Source Verified,n,Debt consolidation,15.51360904,0,0,11,0,6211,37.32120752,19,f,7981.941339,0.0524767379999999,2.866743939,1.412361076,0,INDIVIDUAL,9,0,33,26254,68154,0
4071,27190111,18763,9908,13650.60315,59,BAT4722912,9.084314162,C,D3,MORTGAGE,107645.3902,Source Verified,n,Debt consolidation,25.28190333,1,0,13,0,17194,66.63373082,4,f,475.8450444,27.03648044,2.747738353,1.0826233790000002,0,INDIVIDUAL,130,0,234,22134,7939,1
4072,1854155,18385,11561,11894.40948,59,BAT1930365,11.03892019,C,C3,MORTGAGE,66742.02966,Not Verified,n,Credit card refinancing,11.17489654,1,0,16,0,10804,66.10609972,14,f,3359.240624,0.0368762689999999,2.2556693780000003,0.645261864,0,INDIVIDUAL,44,0,48,264568,1624,0
4073,41565844,13011,16344,12302.14206,59,BAT224923,6.669767942000001,C,D1,MORTGAGE,62943.60349,Verified,n,Credit card refinancing,16.822964499999998,0,0,24,0,5104,85.23013593,16,f,6411.807201,0.034322884,0.364242952,0.192117691,0,INDIVIDUAL,129,0,13,357703,7822,0
4074,39323973,15797,7224,31445.07955,58,BAT4351734,18.46037925,C,C2,MORTGAGE,47529.13889,Not Verified,n,Credit card refinancing,27.527017600000004,0,1,13,0,874,85.12411133,15,w,1087.794077,0.088194409,5.001673538,0.797663938,0,INDIVIDUAL,115,0,62,65917,16409,0
4075,48468900,16566,31058,10289.43542,59,BAT3193689,15.35989135,E,A5,RENT,64027.63565,Source Verified,n,Credit card refinancing,30.289649600000004,0,0,32,1,8539,75.83423763,14,w,124.8244376,0.017636475,2.501092303,0.720986169,0,INDIVIDUAL,100,0,30,55121,28257,0
4076,65258213,8287,15558,18363.50071,59,BAT1467036,11.50649054,B,A4,RENT,67187.22072,Verified,n,Credit card refinancing,16.55706667,0,0,28,0,893,27.57899828,20,f,3408.072223,0.015088088,1.797742508,1.297429655,0,INDIVIDUAL,76,0,42,184723,19629,0
4077,4316259,9350,17644,13709.44728,58,BAT2833642,12.8631869,B,E2,MORTGAGE,169850.6861,Verified,n,Credit card refinancing,30.7747638,2,0,11,0,839,89.2504621,25,f,286.9782625,0.125758481,8.586761691,0.987560111,0,INDIVIDUAL,124,0,44,62732,35460,0
4078,3382487,16931,13722,6028.518449,58,BAT3726927,13.88043749,C,D4,MORTGAGE,73773.27524,Verified,n,Credit card refinancing,22.90011666,1,0,15,0,6969,33.23068365,9,w,1480.150298,0.0025684429999999,0.487866702,1.113834548,0,INDIVIDUAL,5,0,44,102111,14727,0
4079,10979698,11683,21055,22167.25304,58,BAT3726927,5.96143026,B,C4,MORTGAGE,113030.3982,Not Verified,n,Debt consolidation,36.13113015,3,0,12,0,578,27.21118002,20,f,2850.841591,0.075108402,3.42618035,0.588526254,0,INDIVIDUAL,34,0,43,109351,22501,0
4080,41475125,21094,15084,15078.81533,58,BAT5341619,7.276159102,E,F2,RENT,72903.81326,Source Verified,n,Debt consolidation,13.41611256,0,0,11,0,968,56.63074253,16,w,2542.19401,0.037638402,4.411343343,0.580711973,0,INDIVIDUAL,82,0,52,211382,11353,0
4081,34740069,9643,21118,5398.13074,59,BAT5341619,9.926699488,B,B3,MORTGAGE,51229.38908,Verified,n,Debt consolidation,23.420891,0,0,11,0,37383,61.06121703,10,f,1851.172305,0.0265040579999999,0.579733849,1.020738746,0,INDIVIDUAL,20,0,15,111240,12233,0
4082,47480202,32547,16425,11026.06218,58,BAT1780517,16.30642238,D,B2,OWN,82069.8436,Not Verified,n,Credit card refinancing,35.06519613,0,0,10,0,94,88.92397096,9,f,581.7850931,0.00025739,1.319615839,0.5808552060000001,0,INDIVIDUAL,45,0,54,49785,8077,0
4083,4160379,16835,21585,30961.28904,59,BAT5547201,9.726203087,A,D4,MORTGAGE,69497.34679,Verified,n,Debt consolidation,18.12249329,0,1,8,0,2893,54.05851078,10,f,2856.316338,0.11594234,4.051688479,0.123821928,0,INDIVIDUAL,90,0,30,80514,4538,0
4084,59243649,23821,14008,13875.512680000002,59,BAT1930365,12.81602902,B,B5,RENT,81964.34564,Source Verified,n,Credit card refinancing,19.15740591,0,4,12,0,1542,77.19923947,39,w,981.6548688,0.0256615,9.791063199,0.309546744,0,INDIVIDUAL,48,0,21,19656,20397,1
4085,39827289,2891,16344,20451.70249,59,BAT1184694,11.88906139,D,D1,RENT,70894.63474,Not Verified,n,Credit card refinancing,7.830759769,1,1,11,0,10478,54.81716776,6,f,1482.858795,0.067609133,3.478337451,0.26445508,0,INDIVIDUAL,15,0,45,88883,4974,0
4086,33190820,32943,16575,15663.93487,59,BAT1104812,10.21003668,B,A4,MORTGAGE,98753.75317,Not Verified,n,Debt Consolidation,20.15778012,1,0,8,0,637,50.44599,6,w,2160.584573,0.008138052,7.490696594,1.238362318,0,INDIVIDUAL,31,0,29,145885,2630,0
4087,60008224,20922,11160,21291.81284,58,BAT2575549,12.67578516,A,G2,MORTGAGE,82098.38967,Not Verified,n,Home improvement,20.24147134,0,0,5,0,1716,38.94446729,23,f,792.4087786,0.05968036,7.381011598,0.237115272,0,INDIVIDUAL,30,0,42,42581,70472,0
4088,17859263,6248,19661,7410.605613,58,BAT2803411,13.76228542,C,E4,MORTGAGE,133271.0532,Not Verified,n,Other,16.76564312,0,0,12,0,5700,54.70321819,22,w,497.9922023,0.129877749,0.649350074,0.255187011,0,INDIVIDUAL,133,0,27,344694,25911,1
4089,50407376,8040,11764,5977.634625,59,BAT2833642,15.34698759,B,B4,RENT,109672.6208,Source Verified,n,Debt consolidation,8.581645021,1,0,12,0,7581,53.57743972,17,w,301.3287738,0.08187697,5.731846399,1.225816871,0,INDIVIDUAL,18,0,35,62571,11973,0
4090,46497708,23997,9650,13198.04023,59,BAT5341619,13.99305342,C,C5,RENT,70862.59406,Verified,n,Credit card refinancing,12.90971925,1,0,10,0,35893,63.73050258,27,f,3525.507474,0.063970184,1.032015878,1.33439952,0,INDIVIDUAL,35,0,57,104500,3808,0
4091,7603625,14054,22592,17120.551040000002,59,BAT4351734,6.112519726,B,C3,MORTGAGE,51776.59603,Verified,n,Debt consolidation,12.55872747,1,0,26,0,1273,69.60477646,20,w,596.2076866,0.007673079,5.087466859,0.048574249,0,INDIVIDUAL,80,0,13,7304,17388,0
4092,60078255,20104,22405,18742.39267,58,BAT2803411,12.09911616,B,F2,OWN,51721.0186,Source Verified,n,Debt consolidation,16.70197408,0,0,31,0,3091,56.95866246,31,w,6291.9095,0.077082556,0.900259998,1.533764439,1,INDIVIDUAL,47,0,39,96997,3290,0
4093,42607647,9477,16236,22257.08973,59,BAT1586599,13.75594844,C,C3,RENT,42940.38867,Source Verified,n,Credit card refinancing,16.20974364,1,0,10,0,4191,73.22944377,12,f,388.9883787,0.027790437,5.921831132,1.39450471,0,INDIVIDUAL,56,0,53,48688,33406,0
4094,8535906,1873,26481,16920.75466,36,BAT4351734,12.36683605,A,C4,MORTGAGE,71186.38467999999,Source Verified,n,Business,15.08970486,0,0,11,0,8749,13.64008274,13,w,853.2365460000001,0.028078959,2.115288472,0.484331561,0,INDIVIDUAL,28,0,38,56810,20218,0
4095,6859207,25313,25284,34628.03688,59,BAT1104812,20.16424213,B,C4,MORTGAGE,206676.1748,Not Verified,n,Credit card refinancing,13.5563967,0,0,14,0,37447,65.47878234,23,w,938.7362175,0.020262956,0.634389207,0.56255398,0,INDIVIDUAL,13,0,6,208045,30660,0
4096,2988778,8140,9286,5851.4209200000005,59,BAT3726927,12.28015353,C,A5,MORTGAGE,78466.38315,Verified,n,Credit card refinancing,31.51189285,0,0,22,0,11537,37.85446698,13,f,1025.422399,0.0083685,6.281169896000001,1.163313585,0,INDIVIDUAL,49,0,25,140302,20987,0
